run_id,study,kind,config_hash,git_commit,source_config_hash,L,U,g,q,lambda,chi,status,message,field_residual,density_residual,number_residual,s_min,mu_evaluations,total_scf_iterations,wall_seconds,accepted,requested,reason,raw_directory,bulk_pair_product_imag,bulk_pair_product_real,complex_fraction,gamma_max_over_t,metric_K_real,metric_phase_stable,metric_violation,minimum_eigenvalue_separation,mu,right_condition,mp_similarity_error,covariance_error,similarity_condition,spectrum_error,map_error,component_error,density_error,pair_product_error,scale_imag,scale_real,delta_P_bulk,delta_P_full,seed_method,trial_index,branch_message,branch_terminated,pair_product_error_to_nh,density_uniformity,momentum_spectrum_error,pair_uniformity,density_error_to_endpoint,pair_product_error_to_endpoint,spectrum_error_to_endpoint,green_covariance_max,branch_id
fig3_branch_trial_021123f65e44,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.1,3.9000000000000004,1.2915496650148854e-06,7.05162223857399e-05,SUCCESS,SUCCESS,8.454650538640526e-11,7.697809582776754e-11,2.0487289642545647e-10,0.999999999999793,13,1897,25.73923358414322,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_021123f65e44,0.0,0.12616890740252248,0.0,0.0,1.0000001925990836,True,2.6847979683382545e-08,0.001824079552212643,-1.385520796121273,49.40235950558736,,,,,,,,,,,3.7731616660453056e-08,3.9373421635940746e-08,fig2_hermitian_map,5.0,,,,,,,,,,,U2_L40_g0p10
fig3_branch_trial_04806a0da1dc,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.1,3.9000000000000004,2.782559402207126e-10,1.519225957178408e-08,SUCCESS,SUCCESS,6.155218239959658e-11,4.704228531097197e-11,6.113356487702504e-10,0.9999999999999996,1,3,0.04154637083411217,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_04806a0da1dc,0.0,0.12616890265686267,0.0,0.0,1.0000000000007458,True,1.0342701538241544e-12,0.0018191688733693034,-1.3855207912384604,49.4024490860229,,,,,,,,,,,1.1731752058922694e-10,1.809332813061578e-10,fig2_hermitian_map,2.0,,,,,,,,,,,U2_L40_g0p10
fig3_branch_trial_10d2069e7038,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.1,3.9000000000000004,1.6681005372000556e-11,9.107520340041714e-10,SUCCESS,SUCCESS,6.649105477000344e-11,5.520899562543585e-11,6.179564637776025e-10,0.9999999999999997,1,3,0.04167426098138094,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_10d2069e7038,0.0,0.12616890265297243,0.0,0.0,1.0000000000000455,True,6.200977511176155e-14,0.001819167866814242,-1.3855207912384604,49.40244910436098,,,,,,,,,,,8.478254939505587e-11,1.2924387675448602e-10,fig2_hermitian_map,1.0,,,,,,,,,,,U2_L40_g0p10
fig3_branch_trial_1b5f527dd2d0,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,24,2.0,0.1,2.3000000000000003,0.04948168092155145,0.5454452964088903,SUCCESS,SUCCESS,9.450447981862913e-11,5.604890750542578e-11,3.4436520301994733e-10,0.998050208466437,21,7464,30.57613490987569,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_1b5f527dd2d0,-1.495307082523541e-19,0.124937001914553,0.08333333333333333,0.015624208075140153,0.6610866691548519,True,0.11977536515818109,0.0018483002822518024,-1.3734042766206849,35.79135092468294,,,,,,,,,,,0.0070146847073720145,0.04279505163611435,fig2_hermitian_map,16.0,,,,,,,,,,,U2_L24_g0p10
fig3_branch_trial_22b344feb807,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,24,2.0,0.1,2.3000000000000003,0.0007262917501736235,0.00800604206596874,SUCCESS,SUCCESS,8.535532358148236e-11,2.8275662704165128e-11,9.201828188309946e-11,0.9999999833898675,13,2426,9.541643870063126,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_22b344feb807,0.0,0.12416353781473513,0.0,0.0,1.0000901567915443,True,5.403138594773084e-05,0.01995674208310061,-1.374327458531302,9.97453014548142,,,,,,,,,,,6.241772185265996e-05,6.513871897493667e-05,fig2_hermitian_map,10.0,,,,,,,,,,,U2_L24_g0p10
fig3_branch_trial_2860771a3158,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,24,2.0,0.1,2.3000000000000003,0.012115276586285901,0.133548830710887,SUCCESS,SUCCESS,8.344751035280832e-11,7.964757306598615e-11,3.4475555743540554e-10,0.9999837217351191,20,7087,28.581580220721662,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_2860771a3158,-9.579180514281065e-36,0.12431326274111516,0.0,3.7921369636033905e-34,0.968687674963716,True,0.00983595602634599,0.02034948640409906,-1.3740334184691638,10.193529754496126,,,,,,,,,,,0.001292891285152339,0.004051088630277278,fig2_hermitian_map,14.0,,,,,,,,,,,U2_L24_g0p10
fig3_branch_trial_32393d1e04f4,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.1,3.9000000000000004,8.799225435691092e-05,0.004804214305133212,SUCCESS,SUCCESS,8.495171712187769e-11,6.538085426716106e-11,6.204405877952013e-10,0.9999999997003942,13,3065,43.09321864088997,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_32393d1e04f4,2.3543084998005233e-19,0.12616922036646222,0.0,4.4386845402635517e-16,0.9999299532364192,True,1.272135796885159e-05,0.0021536282634990744,-1.3855210304962728,49.3998768484025,,,,,,,,,,,2.519351627148242e-06,5.143885784757811e-06,fig2_hermitian_map,11.0,,,,,,,,,,,U2_L40_g0p10
fig3_branch_trial_326e4b038f6e,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.1,3.9000000000000004,0.0001778279410038928,0.009709076603015662,SUCCESS,SUCCESS,8.975818023205553e-11,3.390670463082446e-11,1.963356144329964e-10,0.9999999985962496,14,3442,48.966723138000816,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_326e4b038f6e,2.563553942452399e-19,0.12616954919485954,0.0,4.436529515635897e-16,0.9996831407037009,True,5.551216425932913e-05,0.0024953549693886856,-1.385521281961117,49.40468225651463,,,,,,,,,,,5.131736974268472e-06,1.7250149354497163e-05,fig2_hermitian_map,12.0,,,,,,,,,,,U2_L40_g0p10
fig3_branch_trial_33a4f916ebda,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.1,3.9000000000000004,7.742636826811277e-08,4.2273364712239e-06,SUCCESS,SUCCESS,9.547129254273885e-11,1.799606615059313e-12,6.949636421893501e-10,0.9999999999999996,1,48,0.6638112827204168,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_33a4f916ebda,0.0,0.12616890293705119,0.0,0.0,1.0000000031612446,True,1.0331944098348582e-09,0.0018194614697597533,-1.3855207912384604,49.40244368618857,,,,,,,,,,,2.3340395817763457e-09,2.464818050210826e-09,fig2_hermitian_map,4.0,,,,,,,,,,,U2_L40_g0p10
fig3_branch_trial_3b558ba2fbdf,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.1,3.9000000000000004,2.1544346900318867e-05,0.0011762814844297155,SUCCESS,SUCCESS,9.390603619124102e-11,2.038525086119779e-11,2.9527758016456573e-10,0.999999999942419,13,2223,30.30437162797898,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_3b558ba2fbdf,0.0,0.1261689800988365,0.0,0.0,0.999998572695803,True,4.949979704768451e-07,0.0019010381624910977,-1.3855208498322105,49.40115657035271,,,,,,,,,,,6.139523273317579e-07,7.380529989134388e-07,fig2_hermitian_map,6.0,,,,,,,,,,,U2_L40_g0p10
fig3_branch_trial_505aa2bb8187,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.1,3.9000000000000004,4.354004653656653e-05,0.0023772059932535413,SUCCESS,SUCCESS,8.015564002547427e-11,3.516633767050774e-11,8.648111116116297e-10,0.9999999999302278,11,2611,36.095454707276076,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_505aa2bb8187,5.476086873335331e-19,0.12616905931848937,0.0,4.987385918316115e-16,0.9999865941924115,True,2.70362717842575e-06,0.0019846333650008763,-1.3855209084259603,49.400280163479174,,,,,,,,,,,1.241990135462839e-06,1.7994957576801753e-06,fig2_hermitian_map,10.0,,,,,,,,,,,U2_L40_g0p10
fig3_branch_trial_527f7526a827,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.1,3.9000000000000004,0.005994842503189421,0.32730731041420597,SUCCESS,SUCCESS,9.304021045421472e-11,1.842035999660931e-11,3.1803359945570264e-10,0.9991889693991028,16,7766,119.27944269776344,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_527f7526a827,-8.304090568805352e-19,0.12619078274252812,0.1,0.010045245006114817,0.742631248739538,True,0.04954957670305693,0.010117296046708472,-1.3855524802296322,56.970665754878226,,,,,,,,,,,0.00027055228734987395,0.012276647941633644,fig2_hermitian_map,17.0,,,,,,,,,,,U2_L40_g0p10
fig3_branch_trial_59d53059d1f1,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.1,3.9000000000000004,4.641588833612792e-09,2.534221635297582e-07,SUCCESS,SUCCESS,7.72178810031785e-11,3.877170515154106e-11,6.086215975642517e-10,0.9999999999999996,1,3,0.04185630660504103,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_59d53059d1f1,0.0,0.12616890266297584,0.0,0.0,1.0000000000124023,True,1.72563018885969e-11,0.0018191854367761717,-1.3855207912384604,49.40244878013542,,,,,,,,,,,1.662739972615193e-10,2.414406064725177e-10,fig2_hermitian_map,3.0,,,,,,,,,,,U2_L40_g0p10
fig3_branch_trial_681ec39d819a,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.1,3.9000000000000004,1e-12,5.459815003314424e-11,SUCCESS,SUCCESS,7.369543259026921e-11,6.493628210679576e-11,6.271102526156369e-10,0.9999999999999998,1,3,0.04193323012441397,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_681ec39d819a,0.0,0.12616890264839706,0.0,0.0,1.0000000000000038,True,3.775779754126702e-15,0.0018191677881447266,-1.3855207912384604,49.402449105460185,,,,,,,,,,,4.6589202997274094e-11,6.984177810441853e-11,fig2_hermitian_map,0.0,,,,,,,,,,,U2_L40_g0p10
fig3_branch_trial_69ce77372fa4,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.1,3.9000000000000004,0.00035938136638046403,0.019621557760756952,SUCCESS,SUCCESS,8.938613071391369e-11,2.741955466271247e-11,4.905520434306254e-12,0.9999999812296687,13,3735,55.26201076991856,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_69ce77372fa4,-2.142969547766907e-18,0.12617022651087045,0.0,3.1284299340714806e-16,0.9986455476367491,True,0.00023382293294546335,0.0031868128993526312,-1.3855218044220545,49.438013008711245,,,,,,,,,,,1.0544387534825508e-05,6.411648735484511e-05,fig2_hermitian_map,13.0,,,,,,,,,,,U2_L40_g0p10
fig3_branch_trial_6f1148ae2300,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,24,2.0,0.1,2.3000000000000003,1e-12,1.1023176380641605e-11,SUCCESS,SUCCESS,8.617079859641525e-11,2.0585533560627118e-11,7.708139682094384e-10,0.9999999999999994,1,11,0.0417792983353138,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_6f1148ae2300,0.0,0.12415580280783026,0.0,0.0,1.000000000000047,True,6.710950416311773e-14,0.019120736070532107,-1.374346883571062,9.974182454814308,,,,,,,,,,,6.912771671337086e-11,3.532635869956322e-10,fig2_hermitian_map,0.0,,,,,,,,,,,U2_L24_g0p10
fig3_branch_trial_763d6238bb06,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,24,2.0,0.1,2.3000000000000003,7.742636826811277e-08,8.534845139319194e-07,SUCCESS,SUCCESS,9.654462947854138e-11,5.393320544412257e-14,3.175210094852332e-10,0.9999999999999992,1,127,0.48275203397497535,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_763d6238bb06,0.0,0.12415580376207748,0.0,0.0,1.0000000189321272,True,7.83982115411071e-09,0.01912083132149256,-1.374346883571062,9.974182415501712,,,,,,,,,,,7.662457643393417e-09,7.616499110251116e-09,fig2_hermitian_map,4.0,,,,,,,,,,,U2_L24_g0p10
fig3_branch_trial_7da8169e709d,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.1,3.9000000000000004,0.0029663488391777374,0.16195715897206936,SUCCESS,SUCCESS,9.127994277920667e-11,2.916911595440888e-11,2.080638994428341e-10,0.9999231073333859,14,5660,83.88161870557815,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_7da8169e709d,6.469007920283406e-18,0.12618096380465013,0.1,0.001640781979481259,0.9153629275607919,True,0.014974038415787351,0.0016427989589462913,-1.3855320745430517,104.95973410006629,,,,,,,,,,,0.00011376712446634464,0.003727318614638324,fig2_hermitian_map,16.0,,,,,,,,,,,U2_L40_g0p10
fig3_branch_trial_801fcd29d437,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,24,2.0,0.1,2.3000000000000003,0.0014677992676220735,0.016179810218374686,SUCCESS,SUCCESS,8.852469836087118e-11,3.8261984074188653e-11,4.1574355069684543e-10,0.9999999341838286,16,3338,13.038692720234394,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_801fcd29d437,0.0,0.12417168010204661,0.0,0.0,0.9999122705580061,True,0.00010401385149233496,0.02080936542341405,-1.374307671599476,9.976391977580855,,,,,,,,,,,0.0001281101845240166,0.00014738912603756655,fig2_hermitian_map,11.0,,,,,,,,,,,U2_L24_g0p10
fig3_branch_trial_80bab5314056,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,24,2.0,0.1,2.3000000000000003,1.2915496650148854e-06,1.4236979761817662e-05,SUCCESS,SUCCESS,8.919786540502348e-11,3.9243607313429946e-11,5.915100631526116e-10,0.9999999999998113,13,1638,6.242142866831273,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_80bab5314056,0.0,0.12415581635656386,0.0,0.0,1.0000003924283354,True,1.4283005218236857e-07,0.01912222470758662,-1.3743468493913742,9.974181784020104,,,,,,,,,,,1.0931894919310083e-07,1.0577668594207551e-07,fig2_hermitian_map,5.0,,,,,,,,,,,U2_L24_g0p10
fig3_branch_trial_b25cd4ac9fa3,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,24,2.0,0.1,2.3000000000000003,0.1,1.1023176380641606,SUCCESS,SUCCESS,9.041356487575236e-11,6.344150365511157e-11,8.727668587837911e-10,0.9773850600343972,21,6258,26.579541094601154,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_b25cd4ac9fa3,-1.708637033861678e-17,0.12552289104062708,0.3333333333333333,0.07469325735558363,0.3613551940507859,True,0.27328194275664075,0.04551306283275691,-1.3733618085809076,22.842275871862427,,,,,,,,,,,0.013232563802489954,0.09593258073266822,fig2_hermitian_map,9.0,,,,,,,,,,,U2_L24_g0p10
fig3_branch_trial_b9c0333f4049,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,24,2.0,0.1,2.3000000000000003,2.1544346900318867e-05,0.0002374871358879441,SUCCESS,SUCCESS,9.124781573553086e-11,5.435216170110013e-11,4.732523262163113e-10,0.9999999999473911,13,1852,7.171952480915934,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_b9c0333f4049,0.0,0.12415602882434101,0.0,0.0,1.00000643972587,True,2.3563761851928867e-06,0.019145550918751253,-1.3743463073991866,9.974171864269474,,,,,,,,,,,1.8244202674751228e-06,1.7720261326051865e-06,fig2_hermitian_map,6.0,,,,,,,,,,,U2_L24_g0p10
fig3_branch_trial_babf0778f580,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.1,3.9000000000000004,0.005994842503189421,0.32730731041420597,SUCCESS,SUCCESS,8.405861823038352e-11,5.001885623337433e-11,4.0534120504531757e-10,0.9983923981031221,16,8264,126.77180233597755,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_babf0778f580,-5.9836200804495e-19,0.12619078274188125,0.1,0.010045245007905436,0.7426312495958981,True,0.04954957664575903,0.01011729631095247,-1.3855524804515995,56.97066568177616,,,,,,,,,,,0.00027055224078629294,0.012276647259930665,fig2_hermitian_map,8.0,,,,,,,,,,,U2_L40_g0p10
fig3_branch_trial_bba24449a7f1,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,24,2.0,0.1,2.3000000000000003,0.1,1.1023176380641606,SUCCESS,SUCCESS,8.460219431939816e-11,6.608171829175384e-11,6.654562456631652e-10,0.9922627189341404,13,3870,16.356433112174273,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_bba24449a7f1,-2.350698094278402e-18,0.12552289088903648,0.3333333333333333,0.07469325776212898,0.36135519489621587,True,0.2732819427987333,0.045513062816391,-1.3733618058397734,22.842275890617298,,,,,,,,,,,0.013232562752158328,0.09593257918303195,fig2_hermitian_map,17.0,,,,,,,,,,,U2_L24_g0p10
fig3_branch_trial_bcad2404649a,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.1,3.9000000000000004,0.00035938136638046403,0.019621557760756952,SUCCESS,SUCCESS,8.587290421630818e-11,6.078677351617499e-11,3.1091684782325046e-11,0.9999999683240932,14,3791,53.976220816839486,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_bcad2404649a,-2.6771970573602672e-20,0.12617022652993054,0.0,3.053548224884115e-16,0.9986455488509483,True,0.0002338228388306543,0.003186812974629971,-1.385521804422054,49.43801300788905,,,,,,,,,,,1.0544540459425338e-05,6.411648118159821e-05,fig2_hermitian_map,7.0,,,,,,,,,,,U2_L40_g0p10
fig3_branch_trial_bd0f355c282d,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.1,3.9000000000000004,0.0007262917501736235,0.03965418594381441,SUCCESS,SUCCESS,9.218835481172017e-11,3.493296175438947e-11,8.384315464127212e-11,0.9999996776456349,13,4035,57.06909681390971,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_bd0f355c282d,-4.2569323805173165e-18,0.12617164461604177,0.0,2.617180046960536e-16,0.9943771591940733,True,0.0009657014642068739,0.004527631825642087,-1.3855229323517415,49.61460905387889,,,,,,,,,,,2.2114692679097375e-05,0.00024996084359064436,fig2_hermitian_map,14.0,,,,,,,,,,,U2_L40_g0p10
fig3_branch_trial_bfcd4e907a2a,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.1,3.9000000000000004,0.0014677992676220735,0.0801391246321692,SUCCESS,SUCCESS,8.907595920989583e-11,5.5378082324470634e-11,4.2900394348066584e-10,0.9999947246011603,14,4364,63.146590523887426,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_bfcd4e907a2a,1.7267472786153593e-18,0.12617466882230413,0.0,4.162771783453955e-16,0.9773531633125201,True,0.003904871442451464,0.004148848228478497,-1.385525506186169,50.807928842735315,,,,,,,,,,,4.84777661504956e-05,0.0009839720992071634,fig2_hermitian_map,15.0,,,,,,,,,,,U2_L40_g0p10
fig3_branch_trial_c0d0bf81abfd,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,24,2.0,0.1,2.3000000000000003,0.0029663488391777374,0.032698586460767676,SUCCESS,SUCCESS,8.857209895555949e-11,4.9184409939833976e-11,6.975643396245346e-10,0.9999997217992147,17,4449,17.35787340113893,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_c0d0bf81abfd,0.0,0.12418887886006248,0.0,0.0,0.998722598372258,True,0.00045469397112341616,0.022530516602944806,-1.3742678538414417,9.984875746050218,,,,,,,,,,,0.00026703479187190147,0.0003794979959952836,fig2_hermitian_map,12.0,,,,,,,,,,,U2_L24_g0p10
fig3_branch_trial_c2c15f8507e2,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,24,2.0,0.1,2.3000000000000003,1.6681005372000556e-11,1.8387766442199225e-10,SUCCESS,SUCCESS,7.663340569579895e-11,1.82497052675751e-11,7.719290762153719e-10,0.9999999999999997,1,3,0.011632092762738466,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_c2c15f8507e2,0.0,0.12415580280699601,0.0,0.0,1.0000000000002314,True,4.738754725159962e-13,0.01912073608681153,-1.374346883571062,9.974182454807579,,,,,,,,,,,7.841515146907573e-11,4.0267424165547697e-10,fig2_hermitian_map,1.0,,,,,,,,,,,U2_L24_g0p10
fig3_branch_trial_dcc36ec53f96,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.1,3.9000000000000004,0.1,5.459815003314424,SUCCESS,SUCCESS,9.294745584362607e-11,1.4372499768140657e-11,9.394196531786747e-10,0.764534812027008,22,10996,192.01179423602298,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_dcc36ec53f96,-1.1675456719721847e-18,0.12571112806863857,0.95,0.12366614166642317,0.026164372890635657,True,0.5090902455190607,0.009038798075836147,-1.3869403371567322,30.28473025925425,,,,,,,,,,,0.004500580569718294,0.12063029609261783,fig2_hermitian_map,9.0,,,,,,,,,,,U2_L40_g0p10
fig3_branch_trial_df453a0bf4c0,fig3,branch_trial,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,24,2.0,0.1,2.3000000000000003,0.005994842503189421,0.06608220628682401,SUCCESS,SUCCESS,8.14944542551619e-11,4.148727886247476e-11,3.641985601987585e-10,0.9999956369688872,17,6272,24.9289347846061,True,True,SUCCESS,data/raw/fig3/fig3_branch_trial_df453a0bf4c0,0.0,0.12422655416923686,0.0,0.0,0.9929804765429626,True,0.0022338408402316303,0.02353991598026639,-1.374188323472353,10.022155776721338,,,,,,,,,,,0.000573262372010129,0.0011632567406649596,fig2_hermitian_map,8.0,,,,,,,,,,,U2_L24_g0p10
