run_id,study,kind,config_hash,git_commit,source_config_hash,L,U,g,q,lambda,chi,status,message,field_residual,density_residual,number_residual,s_min,mu_evaluations,total_scf_iterations,wall_seconds,accepted,requested,reason,raw_directory,bulk_pair_product_imag,bulk_pair_product_real,complex_fraction,gamma_max_over_t,metric_K_real,metric_phase_stable,metric_violation,minimum_eigenvalue_separation,mu,right_condition,mp_similarity_error,covariance_error,similarity_condition,spectrum_error,map_error,component_error,density_error,pair_product_error,scale_imag,scale_real,delta_P_bulk,delta_P_full,seed_method,trial_index,branch_message,branch_terminated,pair_product_error_to_nh,density_uniformity,momentum_spectrum_error,pair_uniformity,density_error_to_endpoint,pair_product_error_to_endpoint,spectrum_error_to_endpoint,green_covariance_max
fig2_mapped_2571b1379b18,fig2,mapped,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,24,2.0,0.2608695652173913,6.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,7.619783692902615e-10,,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_2571b1379b18,0.0,0.12415580281408296,0.0,0.0,1.0000000000000002,True,2.2296870187161474e-16,0.01912073608921494,-1.374346883571062,422.6727337078438,,,,,1.9274630286346955e-10,,,,,,,,,,,,,,,,,,,
fig2_mapped_296b804e7e1a,fig2,mapped,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,80,2.0,0.0759493670886076,6.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,8.384710703523979e-10,,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_296b804e7e1a,0.0,0.1264981200684503,0.0,1.4191299400158242e-15,1.0,True,1.4277490692663105e-16,0.0008927106810361352,-1.3941266737639044,409.56754547125826,,,,,9.121277124212871e-11,,,,,,,,,,,,,,,,,,,
fig2_mapped_2d0f4ddbd02e,fig2,mapped,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,24,2.0,0.08695652173913043,2.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,7.619783692902615e-10,,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_2d0f4ddbd02e,0.0,0.12415580281408296,0.0,0.0,1.0,True,6.459170016293629e-17,0.019120736089205614,-1.374346883571062,7.448152982060828,,,,,1.449008068544669e-10,,,,,,,,,,,,,,,,,,,
fig2_mapped_4307d55739ea,fig2,mapped,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,120,2.0,0.08403361344537816,10.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,9.93694238005105e-10,,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_4307d55739ea,0.0,0.12665586012285115,0.0,5.27214574335073e-15,0.9999999999999998,True,2.3548899797851246e-16,0.0003368471037690224,-1.397012045210514,22546.733583461424,,,,,2.2316030949384634e-10,,,,,,,,,,,,,,,,,,,
fig2_mapped_4788f6f401ab,fig2,mapped,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,24,2.0,0.17391304347826086,4.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,7.619783692902615e-10,,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_4788f6f401ab,0.0,0.12415580281408296,0.0,0.0,1.0,True,8.89554455738153e-17,0.019120736089212498,-1.374346883571062,56.09466525025677,,,,,1.7802329425379147e-10,,,,,,,,,,,,,,,,,,,
fig2_mapped_52de610af1fb,fig2,mapped,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,80,2.0,0.0,0.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,8.384710703523979e-10,,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_52de610af1fb,0.0,0.1264981200684503,0.0,0.0,1.0,True,0.0,0.0008927106810379115,-1.3941266737639044,1.0000000000003257,,,,,6.323950922396901e-11,,,,,,,,,,,,,,,,,,,
fig2_mapped_6049a96d71f5,fig2,mapped,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.10256410256410256,4.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,6.397635754495923e-10,,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_6049a96d71f5,0.0,0.1261689026427852,0.0,9.907609978763115e-16,1.0,True,6.803266774716926e-17,0.0018191677580667864,-1.3855207912384604,55.513554348959985,,,,,8.289193554801024e-11,,,,,,,,,,,,,,,,,,,
fig2_mapped_6e8cd0c50d17,fig2,mapped,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.15384615384615385,6.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,6.397635754495923e-10,,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_6e8cd0c50d17,0.0,0.1261689026427852,0.0,7.128693544974786e-16,1.0,True,9.384828226666241e-17,0.0018191677580587928,-1.3855207912384604,414.8671126733998,,,,,7.831294245297219e-11,,,,,,,,,,,,,,,,,,,
fig2_mapped_84e9071d157f,fig2,mapped,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,120,2.0,0.05042016806722689,6.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,9.93694238005105e-10,,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_84e9071d157f,0.0,0.12665586012285115,0.0,1.9099344714805498e-15,1.0,True,1.1110277532258708e-16,0.0003368471037676901,-1.397012045210514,408.764396594448,,,,,1.9620204964145211e-10,,,,,,,,,,,,,,,,,,,
fig2_mapped_917d68fc669e,fig2,mapped,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,24,2.0,0.43478260869565216,10.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,7.619783692902615e-10,,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_917d68fc669e,0.0,0.12415580281408296,0.0,0.0,1.0,True,6.803846658034102e-17,0.019120736089210055,-1.374346883571062,23964.428863176236,,,,,2.0466162436447046e-10,,,,,,,,,,,,,,,,,,,
