run_id,study,kind,config_hash,git_commit,git_dirty,git_diff_sha256,source_config_hash,L,U,g,q,lambda,chi,status,message,field_residual,density_residual,number_residual,s_min,max_density_imaginary,total_density_imaginary,mu_evaluations,total_scf_iterations,wall_seconds,accepted,requested,reason,raw_directory,biorthogonality_error,bulk_pair_product_imag,bulk_pair_product_real,complex_fraction,gamma_max_over_t,global_conjugacy_K,global_conjugacy_violation,max_pair_product_imaginary,metric_K_real,metric_epsilon,metric_phase_stable,metric_violation,minimum_eigenvalue_separation,mu,occupied_unoccupied_separation,projector_idempotency,projector_norm,projector_trace_error,real_line_gap,real_part_occupied_rank,real_part_projector_difference,right_condition,delta_P_bulk,delta_P_bulk_one_third,delta_P_bulk_two_thirds,delta_P_full,seed_method,trial_index,audit_index,audit_location,audit_maximum_density_imaginary,audit_minimum_branch_overlap,audit_monotone,audit_target_crossings,branch_message,branch_terminated,density_error_to_endpoint,pair_product_error_to_endpoint,projector_error_to_endpoint,spectrum_error_to_endpoint,mp_similarity_error,covariance_error,similarity_condition,spectrum_error,map_error,component_error,density_error,pair_product_error,scale_imag,scale_real,pair_product_error_to_nh,density_uniformity,momentum_spectrum_error,pair_uniformity,green_covariance_max
fig2_mapped_4d4f44bc3576,fig2,mapped,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,dd7df74cc39d8e3e42ab1c4169c16fdc190b787e,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,80,2.0,0.12658227848101267,10.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,8.384697380847683e-10,,0.0,0.0,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_4d4f44bc3576,7.0341925794418e-16,0.0,0.1264981200684513,0.0,3.662756422223136e-15,7.767738431697239e-08,0.9999999223226185,0.0,0.9999999999999999,1e-30,True,8.757081922357052e-17,0.0008927106810421304,-1.3941266737639044,0.7134925344126479,7.610231277257797e-16,5305.782301101242,7.863464110856198e-28,0.35674626720632374,80.0,0.0,22628.431419154607,,,,,,,,,,,,,,,,,,,,,,,9.022697139535345e-11,,,,,,,,,,
fig2_mapped_60f48220d89c,fig2,mapped,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,dd7df74cc39d8e3e42ab1c4169c16fdc190b787e,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,40,2.0,0.15384615384615385,6.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,6.397664620294563e-10,,0.0,0.0,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_60f48220d89c,5.3010332766336685e-16,0.0,0.12616890264278544,0.0,1.909418330861908e-15,0.00013352864699722598,0.9998664802667624,0.0,0.9999999999999998,1e-30,True,1.0607746377699097e-16,0.0018191677580630117,-1.3855207912384604,0.7211747364326251,6.044528955561628e-16,91.31827894315862,1.371755158469475e-28,0.36058736821631243,40.0,0.0,414.86711267339996,,,,,,,,,,,,,,,,,,,,,,,7.831803498387177e-11,,,,,,,,,,
fig2_mapped_6539efa9ccc8,fig2,mapped,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,dd7df74cc39d8e3e42ab1c4169c16fdc190b787e,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,40,2.0,0.20512820512820512,8.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,6.397664620294563e-10,,0.0,0.0,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_6539efa9ccc8,5.093916439432378e-16,0.0,0.12616890264278546,0.0,6.065061749646871e-15,3.0222093439387604e-06,0.9999969777952231,0.0,0.9999999999999999,1e-30,True,7.218368103864196e-17,0.0018191677580585708,-1.3855207912384604,0.7211747364326248,7.419715793917486e-16,622.4887996391002,6.015064402310215e-29,0.36058736821631115,40.0,0.0,3098.620955463709,,,,,,,,,,,,,,,,,,,,,,,7.23724502650846e-11,,,,,,,,,,
fig2_mapped_6a5cedfe1479,fig2,mapped,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,dd7df74cc39d8e3e42ab1c4169c16fdc190b787e,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,24,2.0,0.34782608695652173,8.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,7.619779252010517e-10,,0.0,0.0,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_6a5cedfe1479,4.3469349795540874e-16,0.0,0.12415580281408256,0.0,1.1658444621092337e-23,2.383884462201541e-06,0.9999976161183795,0.0,1.0,1e-30,True,2.642081020385318e-17,0.019120736089213608,-1.374346883571062,0.7184264415346356,4.905865429110225e-16,547.5890184055503,4.5917748078995606e-40,0.35921322076731765,24.0,0.0,3183.643262744799,,,,,,,,,,,,,,,,,,,,,,,2.0030267986521582e-10,,,,,,,,,,
fig2_mapped_6d08de6a31c2,fig2,mapped,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,dd7df74cc39d8e3e42ab1c4169c16fdc190b787e,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,80,2.0,0.0759493670886076,6.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,8.384697380847683e-10,,0.0,0.0,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_6d08de6a31c2,6.582342197103743e-16,0.0,0.12649812006845132,0.0,4.823980466234088e-15,0.00014624979686453,0.9998537608960729,0.0,1.0000000000000002,1e-30,True,1.0379534240959525e-16,0.0008927106810383556,-1.3941266737639044,0.7134925344126498,8.381846155889137e-16,112.9560029729463,4.406774231790877e-28,0.35674626720632113,80.0,0.0,409.56754547125587,,,,,,,,,,,,,,,,,,,,,,,9.121220167421394e-11,,,,,,,,,,
fig2_mapped_74f115329ef6,fig2,mapped,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,dd7df74cc39d8e3e42ab1c4169c16fdc190b787e,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,80,2.0,0.10126582278481013,8.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,8.384697380847683e-10,,0.0,0.0,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_74f115329ef6,7.06543124520944e-16,0.0,0.12649812006845132,0.0,4.732771475503323e-15,3.4917390340469183e-06,0.9999965082670621,0.0,1.0000000000000002,1e-30,True,1.1530879401886407e-16,0.0008927106810397989,-1.3941266737639044,0.7134925344126486,8.55732248654635e-16,767.4110366277154,1.1249896065550273e-28,0.3567462672063237,80.0,0.0,3044.6069499280334,,,,,,,,,,,,,,,,,,,,,,,9.132189431796795e-11,,,,,,,,,,
fig2_mapped_7a5c36f62d8e,fig2,mapped,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,dd7df74cc39d8e3e42ab1c4169c16fdc190b787e,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,40,2.0,0.0,0.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,6.397664620294563e-10,,0.0,0.0,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_7a5c36f62d8e,3.109389410226709e-14,0.0,0.12616890264278546,0.0,0.0,1.0,0.0,0.0,1.0,1e-30,True,0.0,0.0018191677580565724,-1.3855207912384604,0.7211747364326242,4.2163692098707525e-14,1.0000000000001217,0.0,0.3605873682163119,40.0,0.0,1.0000000000001223,,,,,,,,,,,,,,,,,,,,,,,6.435443239638499e-11,,,,,,,,,,
fig2_mapped_865f7d9cc17f,fig2,mapped,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,dd7df74cc39d8e3e42ab1c4169c16fdc190b787e,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,24,2.0,0.43478260869565216,10.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,7.619779252010517e-10,,0.0,0.0,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_865f7d9cc17f,4.0994240494076377e-16,0.0,0.12415580281408256,0.0,8.364263597828644e-29,4.779621703823177e-08,0.999999952203784,0.0,1.0,1e-30,True,3.402317630184796e-17,0.019120736089213608,-1.374346883571062,0.7184264415346344,3.2360028861671886e-16,3889.895696352145,1.2914366647217514e-41,0.35921322076731627,24.0,0.0,23964.42886318583,,,,,,,,,,,,,,,,,,,,,,,2.046607943638892e-10,,,,,,,,,,
fig2_mapped_890549cb6c0b,fig2,mapped,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,dd7df74cc39d8e3e42ab1c4169c16fdc190b787e,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,80,2.0,0.02531645569620253,2.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,8.384697380847683e-10,,0.0,0.0,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_890549cb6c0b,7.607117538000555e-16,0.0,0.12649812006845132,0.0,8.284976919408991e-16,0.1477623699600948,0.8616965658165724,0.0,1.0,1e-30,True,4.942884986212739e-17,0.0008927106810427965,-1.3941266737639044,0.7134925344126463,9.409272781168908e-16,2.806617156424339,1.0999679247175483e-28,0.3567462672063219,80.0,0.0,7.407406441978938,,,,,,,,,,,,,,,,,,,,,,,7.935751173713459e-11,,,,,,,,,,
fig2_mapped_8db6ad4953db,fig2,mapped,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,dd7df74cc39d8e3e42ab1c4169c16fdc190b787e,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,40,2.0,0.2564102564102564,10.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,6.397664620294563e-10,,0.0,0.0,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_8db6ad4953db,5.597059143443868e-16,0.0,0.12616890264278544,0.0,4.572264535136582e-15,6.381413611029225e-08,0.9999999361858661,0.0,1.0,1e-30,True,1.46791362083522e-17,0.0018191677580523535,-1.3855207912384604,0.7211747364326264,6.707193167171917e-16,4345.77126865164,2.647614413148021e-29,0.36058736821631254,40.0,0.0,23138.768037470127,,,,,,,,,,,,,,,,,,,,,,,6.640127929337107e-11,,,,,,,,,,
